run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_223013_763974,web_search,0,,1,22,2,2.055059,-0.002916,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,3,1.710371,0.128967,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,4,1.654746,0.322830,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,5,2.000382,0.185717,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,6,1.318554,0.245470,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,7,1.926478,-0.079704,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,0,1.917173,0.303828,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,1,1.995081,0.380043,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,2,1.687114,0.176287,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,3,1.949152,0.245606,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,4,1.660807,0.328833,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,5,2.192338,0.371881,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,6,1.856335,0.309797,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,23,7,1.662753,0.244503,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,0,2.050173,0.305905,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,1,2.926518,0.217274,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,2,3.105061,0.194294,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,3,2.523191,0.305274,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,4,2.356462,0.446238,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,5,1.811622,0.331885,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,6,2.875067,0.047645,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,24,7,2.476865,0.331749,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,0,2.320394,0.252770,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,1,2.717405,0.319081,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,2,3.058120,-0.042366,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,3,2.107974,0.421149,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,4,2.538184,0.148820,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,25,5,2.379220,0.289582,1903,3182,1903,100.00,59.81
